PlotObservationID,TV2_releve_number,RS_CODE,RS_CODE_PLOT,year,Releve_area_m2,veg_type0,Longitude,Latitude,n_surveys
18462,68,CZ_0008,CZ_0008_4,2006,8,TD_mesic,12.754,49.977,11
18474,80,CZ_0008,CZ_0008_4,2009,8,TD_mesic,12.754,49.977,11
18486,92,CZ_0008,CZ_0008_4,2012,8,TD_mesic,12.754,49.977,11
18498,104,CZ_0008,CZ_0008_4,2015,8,TD_mesic,12.754,49.977,11
18510,116,CZ_0008,CZ_0008_4,2018,8,TD_mesic,12.754,49.977,11
18529,11,CZ_0009,CZ_0009_1,1984,25,TD_wet,14.771119,49.012031,6
18539,21,CZ_0009,CZ_0009_1,1989,25,TD_wet,14.771119,49.012031,6
18549,31,CZ_0009,CZ_0009_1,1995,25,TD_wet,14.771119,49.012031,6
18559,41,CZ_0009,CZ_0009_1,2001,25,TD_wet,14.771119,49.012031,6
18569,51,CZ_0009,CZ_0009_1,2006,25,TD_wet,14.771119,49.012031,6
18579,61,CZ_0009,CZ_0009_1,2016,25,TD_wet,14.771119,49.012031,6
18538,20,CZ_0009,CZ_0009_10,1984,25,M,14.770108,49.02245,6
18548,30,CZ_0009,CZ_0009_10,1989,25,M,14.770108,49.02245,6
18558,40,CZ_0009,CZ_0009_10,1995,25,M,14.770108,49.02245,6
18568,50,CZ_0009,CZ_0009_10,2001,25,M,14.770108,49.02245,6
18578,60,CZ_0009,CZ_0009_10,2006,25,M,14.770108,49.02245,6
18588,70,CZ_0009,CZ_0009_10,2016,25,M,14.770108,49.02245,6
18530,12,CZ_0009,CZ_0009_2,1984,25,X,14.770092,49.012639,6
18540,22,CZ_0009,CZ_0009_2,1989,25,X,14.770092,49.012639,6
18550,32,CZ_0009,CZ_0009_2,1995,25,X,14.770092,49.012639,6
18560,42,CZ_0009,CZ_0009_2,2001,25,X,14.770092,49.012639,6
18570,52,CZ_0009,CZ_0009_2,2006,25,X,14.770092,49.012639,6
18580,62,CZ_0009,CZ_0009_2,2016,25,X,14.770092,49.012639,6
18531,13,CZ_0009,CZ_0009_3,1984,25,TD_wet,14.769839,49.013769,6
18541,23,CZ_0009,CZ_0009_3,1989,25,TD_wet,14.769839,49.013769,6
18551,33,CZ_0009,CZ_0009_3,1995,25,TD_wet,14.769839,49.013769,6
18561,43,CZ_0009,CZ_0009_3,2001,25,TD_wet,14.769839,49.013769,6
18571,53,CZ_0009,CZ_0009_3,2006,25,TD_wet,14.769839,49.013769,6
18581,63,CZ_0009,CZ_0009_3,2016,25,TD_wet,14.769839,49.013769,6
18532,14,CZ_0009,CZ_0009_4,1984,25,TD_wet,14.769961,49.014811,6
18542,24,CZ_0009,CZ_0009_4,1989,25,TD_wet,14.769961,49.014811,6
18552,34,CZ_0009,CZ_0009_4,1995,25,TD_wet,14.769961,49.014811,6
18562,44,CZ_0009,CZ_0009_4,2001,25,TD_wet,14.769961,49.014811,6
18572,54,CZ_0009,CZ_0009_4,2006,25,TD_wet,14.769961,49.014811,6
18582,64,CZ_0009,CZ_0009_4,2016,25,TD_wet,14.769961,49.014811,6
18533,15,CZ_0009,CZ_0009_5,1984,25,TD_wet,14.769639,49.01625,6
18543,25,CZ_0009,CZ_0009_5,1989,25,TD_wet,14.769639,49.01625,6
18553,35,CZ_0009,CZ_0009_5,1995,25,TD_wet,14.769639,49.01625,6
18563,45,CZ_0009,CZ_0009_5,2001,25,TD_wet,14.769639,49.01625,6
18573,55,CZ_0009,CZ_0009_5,2006,25,TD_wet,14.769639,49.01625,6
18583,65,CZ_0009,CZ_0009_5,2016,25,TD_wet,14.769639,49.01625,6
18534,16,CZ_0009,CZ_0009_6,1984,25,TD_wet,14.770008,49.0173,6
18544,26,CZ_0009,CZ_0009_6,1989,25,TD_wet,14.770008,49.0173,6
18554,36,CZ_0009,CZ_0009_6,1995,25,TD_wet,14.770008,49.0173,6
18564,46,CZ_0009,CZ_0009_6,2001,25,TD_wet,14.770008,49.0173,6
18574,56,CZ_0009,CZ_0009_6,2006,25,TD_wet,14.770008,49.0173,6
18584,66,CZ_0009,CZ_0009_6,2016,25,TD_wet,14.770008,49.0173,6
18535,17,CZ_0009,CZ_0009_7,1984,25,TD_wet,14.769922,49.0166,6
18545,27,CZ_0009,CZ_0009_7,1989,25,TD_wet,14.769922,49.0166,6
18555,37,CZ_0009,CZ_0009_7,1995,25,TD_wet,14.769922,49.0166,6
18565,47,CZ_0009,CZ_0009_7,2001,25,TD_wet,14.769922,49.0166,6
18575,57,CZ_0009,CZ_0009_7,2006,25,TD_wet,14.769922,49.0166,6
18585,67,CZ_0009,CZ_0009_7,2016,25,TD_wet,14.769922,49.0166,6
18536,18,CZ_0009,CZ_0009_8,1984,25,M,14.769808,49.019581,6
18546,28,CZ_0009,CZ_0009_8,1989,25,M,14.769808,49.019581,6
18556,38,CZ_0009,CZ_0009_8,1995,25,M,14.769808,49.019581,6
18566,48,CZ_0009,CZ_0009_8,2001,25,M,14.769808,49.019581,6
18576,58,CZ_0009,CZ_0009_8,2006,25,M,14.769808,49.019581,6
18586,68,CZ_0009,CZ_0009_8,2016,25,M,14.769808,49.019581,6
18537,19,CZ_0009,CZ_0009_9,1984,25,M,14.770108,49.021019,6
18547,29,CZ_0009,CZ_0009_9,1989,25,M,14.770108,49.021019,6
18557,39,CZ_0009,CZ_0009_9,1995,25,M,14.770108,49.021019,6
18567,49,CZ_0009,CZ_0009_9,2001,25,M,14.770108,49.021019,6
18577,59,CZ_0009,CZ_0009_9,2006,25,M,14.770108,49.021019,6
18587,69,CZ_0009,CZ_0009_9,2016,25,M,14.770108,49.021019,6
6919,906001,CZ_0010,CZ_0010_1,1998,4,X,17.242136,49.646197,7
6953,906035,CZ_0010,CZ_0010_1,1999,4,X,17.242136,49.646197,7
6987,906069,CZ_0010,CZ_0010_1,2000,4,X,17.242136,49.646197,7
7021,906103,CZ_0010,CZ_0010_1,2001,4,X,17.242136,49.646197,7
7055,906137,CZ_0010,CZ_0010_1,2002,4,X,17.242136,49.646197,7
7089,906171,CZ_0010,CZ_0010_1,2005,4,X,17.242136,49.646197,7
7132,906214,CZ_0010,CZ_0010_1,2021,4,X,17.242136,49.646197,7
6922,906004,CZ_0010,CZ_0010_10,1998,4,TD_wet,17.242178,49.646311,7
6956,906038,CZ_0010,CZ_0010_10,1999,4,TD_wet,17.242178,49.646311,7
6990,906072,CZ_0010,CZ_0010_10,2000,4,TD_wet,17.242178,49.646311,7
7024,906106,CZ_0010,CZ_0010_10,2001,4,TD_wet,17.242178,49.646311,7
7058,906140,CZ_0010,CZ_0010_10,2002,4,TD_wet,17.242178,49.646311,7
7092,906174,CZ_0010,CZ_0010_10,2005,4,TD_wet,17.242178,49.646311,7
7135,906217,CZ_0010,CZ_0010_10,2021,4,TD_wet,17.242178,49.646311,7
6923,906005,CZ_0010,CZ_0010_11,1998,4,X,17.242292,49.646306,7
6957,906039,CZ_0010,CZ_0010_11,1999,4,X,17.242292,49.646306,7
6991,906073,CZ_0010,CZ_0010_11,2000,4,X,17.242292,49.646306,7
7025,906107,CZ_0010,CZ_0010_11,2001,4,X,17.242292,49.646306,7
7059,906141,CZ_0010,CZ_0010_11,2002,4,X,17.242292,49.646306,7
7093,906175,CZ_0010,CZ_0010_11,2005,4,X,17.242292,49.646306,7
7136,906218,CZ_0010,CZ_0010_11,2021,4,X,17.242292,49.646306,7
6924,906006,CZ_0010,CZ_0010_12,1998,4,X,17.242311,49.646292,7
6958,906040,CZ_0010,CZ_0010_12,1999,4,X,17.242311,49.646292,7
6992,906074,CZ_0010,CZ_0010_12,2000,4,X,17.242311,49.646292,7
7026,906108,CZ_0010,CZ_0010_12,2001,4,X,17.242311,49.646292,7
7060,906142,CZ_0010,CZ_0010_12,2002,4,X,17.242311,49.646292,7
7094,906176,CZ_0010,CZ_0010_12,2005,4,X,17.242311,49.646292,7
7137,906219,CZ_0010,CZ_0010_12,2021,4,X,17.242311,49.646292,7
6925,906007,CZ_0010,CZ_0010_13,1998,4,TD_wet,17.242383,49.646344,7
6959,906041,CZ_0010,CZ_0010_13,1999,4,TD_wet,17.242383,49.646344,7
6993,906075,CZ_0010,CZ_0010_13,2000,4,TD_wet,17.242383,49.646344,7
7027,906109,CZ_0010,CZ_0010_13,2001,4,TD_wet,17.242383,49.646344,7
7061,906143,CZ_0010,CZ_0010_13,2002,4,TD_wet,17.242383,49.646344,7
7095,906177,CZ_0010,CZ_0010_13,2005,4,TD_wet,17.242383,49.646344,7
7138,906220,CZ_0010,CZ_0010_13,2021,4,TD_wet,17.242383,49.646344,7
6926,906008,CZ_0010,CZ_0010_14,1998,4,X,17.242428,49.646356,7
6960,906042,CZ_0010,CZ_0010_14,1999,4,X,17.242428,49.646356,7
6994,906076,CZ_0010,CZ_0010_14,2000,4,X,17.242428,49.646356,7
7028,906110,CZ_0010,CZ_0010_14,2001,4,X,17.242428,49.646356,7
7062,906144,CZ_0010,CZ_0010_14,2002,4,X,17.242428,49.646356,7
7096,906178,CZ_0010,CZ_0010_14,2005,4,X,17.242428,49.646356,7
7139,906221,CZ_0010,CZ_0010_14,2021,4,X,17.242428,49.646356,7
6927,906009,CZ_0010,CZ_0010_15,1998,4,M,17.242431,49.646375,7
6961,906043,CZ_0010,CZ_0010_15,1999,4,M,17.242431,49.646375,7
6995,906077,CZ_0010,CZ_0010_15,2000,4,M,17.242431,49.646375,7
7029,906111,CZ_0010,CZ_0010_15,2001,4,M,17.242431,49.646375,7
7063,906145,CZ_0010,CZ_0010_15,2002,4,M,17.242431,49.646375,7
7097,906179,CZ_0010,CZ_0010_15,2005,4,M,17.242431,49.646375,7
7140,906222,CZ_0010,CZ_0010_15,2021,4,M,17.242431,49.646375,7
6934,906016,CZ_0010,CZ_0010_17,1998,4,M,17.242378,49.646456,7
6968,906050,CZ_0010,CZ_0010_17,1999,4,M,17.242378,49.646456,7
7002,906084,CZ_0010,CZ_0010_17,2000,4,M,17.242378,49.646456,7
7036,906118,CZ_0010,CZ_0010_17,2001,4,M,17.242378,49.646456,7
7070,906152,CZ_0010,CZ_0010_17,2002,4,M,17.242378,49.646456,7
7104,906186,CZ_0010,CZ_0010_17,2005,4,M,17.242378,49.646456,7
7147,906229,CZ_0010,CZ_0010_17,2021,4,M,17.242378,49.646456,7
6935,906017,CZ_0010,CZ_0010_18,1998,4,M,17.242486,49.646467,7
6969,906051,CZ_0010,CZ_0010_18,1999,4,M,17.242486,49.646467,7
7003,906085,CZ_0010,CZ_0010_18,2000,4,M,17.242486,49.646467,7
7037,906119,CZ_0010,CZ_0010_18,2001,4,M,17.242486,49.646467,7
7071,906153,CZ_0010,CZ_0010_18,2002,4,M,17.242486,49.646467,7
7105,906187,CZ_0010,CZ_0010_18,2005,4,M,17.242486,49.646467,7
7148,906230,CZ_0010,CZ_0010_18,2021,4,M,17.242486,49.646467,7
6936,906018,CZ_0010,CZ_0010_19,1998,4,X,17.242456,49.646433,7
6970,906052,CZ_0010,CZ_0010_19,1999,4,X,17.242456,49.646433,7
7004,906086,CZ_0010,CZ_0010_19,2000,4,X,17.242456,49.646433,7
7038,906120,CZ_0010,CZ_0010_19,2001,4,X,17.242456,49.646433,7
7072,906154,CZ_0010,CZ_0010_19,2002,4,X,17.242456,49.646433,7
7106,906188,CZ_0010,CZ_0010_19,2005,4,X,17.242456,49.646433,7
7149,906231,CZ_0010,CZ_0010_19,2021,4,X,17.242456,49.646433,7
7123,906205,CZ_0010,CZ_0010_2,1998,25,M,17.243244,49.645919,3
7124,906206,CZ_0010,CZ_0010_2,1999,25,M,17.243244,49.645919,3
7125,906207,CZ_0010,CZ_0010_2,2000,25,M,17.243244,49.645919,3
6937,906019,CZ_0010,CZ_0010_20,1998,4,X,17.242453,49.646428,7
6971,906053,CZ_0010,CZ_0010_20,1999,4,X,17.242453,49.646428,7
7005,906087,CZ_0010,CZ_0010_20,2000,4,X,17.242453,49.646428,7
7039,906121,CZ_0010,CZ_0010_20,2001,4,X,17.242453,49.646428,7
7073,906155,CZ_0010,CZ_0010_20,2002,4,X,17.242453,49.646428,7
7107,906189,CZ_0010,CZ_0010_20,2005,4,X,17.242453,49.646428,7
7150,906232,CZ_0010,CZ_0010_20,2021,4,X,17.242453,49.646428,7
7126,906208,CZ_0010,CZ_0010_21,1998,25,X,17.243114,49.646383,3
7127,906209,CZ_0010,CZ_0010_21,1999,25,X,17.243114,49.646383,3
7128,906210,CZ_0010,CZ_0010_21,2000,25,X,17.243114,49.646383,3
6938,906020,CZ_0010,CZ_0010_22,1998,4,X,17.242586,49.646394,7
6972,906054,CZ_0010,CZ_0010_22,1999,4,X,17.242586,49.646394,7
7006,906088,CZ_0010,CZ_0010_22,2000,4,X,17.242586,49.646394,7
7040,906122,CZ_0010,CZ_0010_22,2001,4,X,17.242586,49.646394,7
7074,906156,CZ_0010,CZ_0010_22,2002,4,X,17.242586,49.646394,7
7108,906190,CZ_0010,CZ_0010_22,2005,4,X,17.242586,49.646394,7
7151,906233,CZ_0010,CZ_0010_22,2021,4,X,17.242586,49.646394,7
6939,906021,CZ_0010,CZ_0010_23,1998,4,M,17.242631,49.646392,7
6973,906055,CZ_0010,CZ_0010_23,1999,4,M,17.242631,49.646392,7
7007,906089,CZ_0010,CZ_0010_23,2000,4,M,17.242631,49.646392,7
7041,906123,CZ_0010,CZ_0010_23,2001,4,M,17.242631,49.646392,7
7075,906157,CZ_0010,CZ_0010_23,2002,4,M,17.242631,49.646392,7
7109,906191,CZ_0010,CZ_0010_23,2005,4,M,17.242631,49.646392,7
7152,906234,CZ_0010,CZ_0010_23,2021,4,M,17.242631,49.646392,7
6940,906022,CZ_0010,CZ_0010_24,1998,4,X,17.242692,49.646392,7
6974,906056,CZ_0010,CZ_0010_24,1999,4,X,17.242692,49.646392,7
7008,906090,CZ_0010,CZ_0010_24,2000,4,X,17.242692,49.646392,7
7042,906124,CZ_0010,CZ_0010_24,2001,4,X,17.242692,49.646392,7
7076,906158,CZ_0010,CZ_0010_24,2002,4,X,17.242692,49.646392,7
7110,906192,CZ_0010,CZ_0010_24,2005,4,X,17.242692,49.646392,7
7153,906235,CZ_0010,CZ_0010_24,2021,4,X,17.242692,49.646392,7
6941,906023,CZ_0010,CZ_0010_25,1998,4,M,17.242769,49.646383,7
6975,906057,CZ_0010,CZ_0010_25,1999,4,M,17.242769,49.646383,7
7009,906091,CZ_0010,CZ_0010_25,2000,4,M,17.242769,49.646383,7
7043,906125,CZ_0010,CZ_0010_25,2001,4,M,17.242769,49.646383,7
7077,906159,CZ_0010,CZ_0010_25,2002,4,M,17.242769,49.646383,7
7111,906193,CZ_0010,CZ_0010_25,2005,4,M,17.242769,49.646383,7
7154,906236,CZ_0010,CZ_0010_25,2021,4,M,17.242769,49.646383,7
6942,906024,CZ_0010,CZ_0010_26,1998,4,M,17.2428,49.646386,7
6976,906058,CZ_0010,CZ_0010_26,1999,4,M,17.2428,49.646386,7
7010,906092,CZ_0010,CZ_0010_26,2000,4,M,17.2428,49.646386,7
7044,906126,CZ_0010,CZ_0010_26,2001,4,M,17.2428,49.646386,7
7078,906160,CZ_0010,CZ_0010_26,2002,4,M,17.2428,49.646386,7
7112,906194,CZ_0010,CZ_0010_26,2005,4,M,17.2428,49.646386,7
7155,906237,CZ_0010,CZ_0010_26,2021,4,M,17.2428,49.646386,7
6943,906025,CZ_0010,CZ_0010_27,1998,4,X,17.242842,49.646378,7
6977,906059,CZ_0010,CZ_0010_27,1999,4,X,17.242842,49.646378,7
7011,906093,CZ_0010,CZ_0010_27,2000,4,X,17.242842,49.646378,7
7045,906127,CZ_0010,CZ_0010_27,2001,4,X,17.242842,49.646378,7
7079,906161,CZ_0010,CZ_0010_27,2002,4,X,17.242842,49.646378,7
7113,906195,CZ_0010,CZ_0010_27,2005,4,X,17.242842,49.646378,7
7156,906238,CZ_0010,CZ_0010_27,2021,4,X,17.242842,49.646378,7
6944,906026,CZ_0010,CZ_0010_28,1998,4,X,17.2429,49.646364,7
6978,906060,CZ_0010,CZ_0010_28,1999,4,X,17.2429,49.646364,7
7012,906094,CZ_0010,CZ_0010_28,2000,4,X,17.2429,49.646364,7
7046,906128,CZ_0010,CZ_0010_28,2001,4,X,17.2429,49.646364,7
7080,906162,CZ_0010,CZ_0010_28,2002,4,X,17.2429,49.646364,7
7114,906196,CZ_0010,CZ_0010_28,2005,4,X,17.2429,49.646364,7
7157,906239,CZ_0010,CZ_0010_28,2021,4,X,17.2429,49.646364,7
6945,906027,CZ_0010,CZ_0010_29,1998,4,TD_mesic,17.242947,49.646353,7
6979,906061,CZ_0010,CZ_0010_29,1999,4,TD_mesic,17.242947,49.646353,7
7013,906095,CZ_0010,CZ_0010_29,2000,4,TD_mesic,17.242947,49.646353,7
7047,906129,CZ_0010,CZ_0010_29,2001,4,TD_mesic,17.242947,49.646353,7
7081,906163,CZ_0010,CZ_0010_29,2002,4,TD_mesic,17.242947,49.646353,7
7115,906197,CZ_0010,CZ_0010_29,2005,4,TD_mesic,17.242947,49.646353,7
7158,906240,CZ_0010,CZ_0010_29,2021,4,TD_mesic,17.242947,49.646353,7
6928,906010,CZ_0010,CZ_0010_3,1998,4,X,17.242375,49.646442,7
6962,906044,CZ_0010,CZ_0010_3,1999,4,X,17.242375,49.646442,7
6996,906078,CZ_0010,CZ_0010_3,2000,4,X,17.242375,49.646442,7
7030,906112,CZ_0010,CZ_0010_3,2001,4,X,17.242375,49.646442,7
7064,906146,CZ_0010,CZ_0010_3,2002,4,X,17.242375,49.646442,7
7098,906180,CZ_0010,CZ_0010_3,2005,4,X,17.242375,49.646442,7
7141,906223,CZ_0010,CZ_0010_3,2021,4,X,17.242375,49.646442,7
6946,906028,CZ_0010,CZ_0010_30,1998,4,X,17.242992,49.646331000000004,7
6980,906062,CZ_0010,CZ_0010_30,1999,4,X,17.242992,49.646331000000004,7
7014,906096,CZ_0010,CZ_0010_30,2000,4,X,17.242992,49.646331000000004,7
7048,906130,CZ_0010,CZ_0010_30,2001,4,X,17.242992,49.646331000000004,7
7082,906164,CZ_0010,CZ_0010_30,2002,4,X,17.242992,49.646331000000004,7
7116,906198,CZ_0010,CZ_0010_30,2005,4,X,17.242992,49.646331000000004,7
7159,906241,CZ_0010,CZ_0010_30,2021,4,X,17.242992,49.646331000000004,7
6947,906029,CZ_0010,CZ_0010_31,1998,4,M,17.243042,49.646317,7
6981,906063,CZ_0010,CZ_0010_31,1999,4,M,17.243042,49.646317,7
7015,906097,CZ_0010,CZ_0010_31,2000,4,M,17.243042,49.646317,7
7049,906131,CZ_0010,CZ_0010_31,2001,4,M,17.243042,49.646317,7
7083,906165,CZ_0010,CZ_0010_31,2002,4,M,17.243042,49.646317,7
7117,906199,CZ_0010,CZ_0010_31,2005,4,M,17.243042,49.646317,7
7160,906242,CZ_0010,CZ_0010_31,2021,4,M,17.243042,49.646317,7
6948,906030,CZ_0010,CZ_0010_32,1998,4,M,17.243086,49.646303,7
6982,906064,CZ_0010,CZ_0010_32,1999,4,M,17.243086,49.646303,7
7016,906098,CZ_0010,CZ_0010_32,2000,4,M,17.243086,49.646303,7
7050,906132,CZ_0010,CZ_0010_32,2001,4,M,17.243086,49.646303,7
7084,906166,CZ_0010,CZ_0010_32,2002,4,M,17.243086,49.646303,7
7118,906200,CZ_0010,CZ_0010_32,2005,4,M,17.243086,49.646303,7
7161,906243,CZ_0010,CZ_0010_32,2021,4,M,17.243086,49.646303,7
6949,906031,CZ_0010,CZ_0010_33,1998,4,M,17.243119,49.646286,7
6983,906065,CZ_0010,CZ_0010_33,1999,4,M,17.243119,49.646286,7
7017,906099,CZ_0010,CZ_0010_33,2000,4,M,17.243119,49.646286,7
7051,906133,CZ_0010,CZ_0010_33,2001,4,M,17.243119,49.646286,7
7085,906167,CZ_0010,CZ_0010_33,2002,4,M,17.243119,49.646286,7
7119,906201,CZ_0010,CZ_0010_33,2005,4,M,17.243119,49.646286,7
7162,906244,CZ_0010,CZ_0010_33,2021,4,M,17.243119,49.646286,7
7129,906211,CZ_0010,CZ_0010_37,1998,25,X,17.243361,49.646672,3
7130,906212,CZ_0010,CZ_0010_37,1999,25,X,17.243361,49.646672,3
7131,906213,CZ_0010,CZ_0010_37,2000,25,X,17.243361,49.646672,3
6929,906011,CZ_0010,CZ_0010_4,1998,4,X,17.242408,49.646456,7
6963,906045,CZ_0010,CZ_0010_4,1999,4,X,17.242408,49.646456,7
6997,906079,CZ_0010,CZ_0010_4,2000,4,X,17.242408,49.646456,7
7031,906113,CZ_0010,CZ_0010_4,2001,4,X,17.242408,49.646456,7
7065,906147,CZ_0010,CZ_0010_4,2002,4,X,17.242408,49.646456,7
7099,906181,CZ_0010,CZ_0010_4,2005,4,X,17.242408,49.646456,7
7142,906224,CZ_0010,CZ_0010_4,2021,4,X,17.242408,49.646456,7
6930,906012,CZ_0010,CZ_0010_5,1998,4,M,17.242464,49.646483,7
6964,906046,CZ_0010,CZ_0010_5,1999,4,M,17.242464,49.646483,7
6998,906080,CZ_0010,CZ_0010_5,2000,4,M,17.242464,49.646483,7
7032,906114,CZ_0010,CZ_0010_5,2001,4,M,17.242464,49.646483,7
7066,906148,CZ_0010,CZ_0010_5,2002,4,M,17.242464,49.646483,7
7100,906182,CZ_0010,CZ_0010_5,2005,4,M,17.242464,49.646483,7
7143,906225,CZ_0010,CZ_0010_5,2021,4,M,17.242464,49.646483,7
6931,906013,CZ_0010,CZ_0010_6,1998,4,M,17.24245,49.646506,7
6965,906047,CZ_0010,CZ_0010_6,1999,4,M,17.24245,49.646506,7
6999,906081,CZ_0010,CZ_0010_6,2000,4,M,17.24245,49.646506,7
7033,906115,CZ_0010,CZ_0010_6,2001,4,M,17.24245,49.646506,7
7067,906149,CZ_0010,CZ_0010_6,2002,4,M,17.24245,49.646506,7
7101,906183,CZ_0010,CZ_0010_6,2005,4,M,17.24245,49.646506,7
7144,906226,CZ_0010,CZ_0010_6,2021,4,M,17.24245,49.646506,7
6920,906002,CZ_0010,CZ_0010_8,1998,4,TD_wet,17.242131,49.646228,7
6954,906036,CZ_0010,CZ_0010_8,1999,4,TD_wet,17.242131,49.646228,7
6988,906070,CZ_0010,CZ_0010_8,2000,4,TD_wet,17.242131,49.646228,7
7022,906104,CZ_0010,CZ_0010_8,2001,4,TD_wet,17.242131,49.646228,7
7056,906138,CZ_0010,CZ_0010_8,2002,4,TD_wet,17.242131,49.646228,7
7090,906172,CZ_0010,CZ_0010_8,2005,4,TD_wet,17.242131,49.646228,7
7133,906215,CZ_0010,CZ_0010_8,2021,4,TD_wet,17.242131,49.646228,7
6921,906003,CZ_0010,CZ_0010_9,1998,4,TD_wet,17.242211,49.646261,7
6955,906037,CZ_0010,CZ_0010_9,1999,4,TD_wet,17.242211,49.646261,7
6989,906071,CZ_0010,CZ_0010_9,2000,4,TD_wet,17.242211,49.646261,7
7023,906105,CZ_0010,CZ_0010_9,2001,4,TD_wet,17.242211,49.646261,7
7057,906139,CZ_0010,CZ_0010_9,2002,4,TD_wet,17.242211,49.646261,7
7091,906173,CZ_0010,CZ_0010_9,2005,4,TD_wet,17.242211,49.646261,7
7134,906216,CZ_0010,CZ_0010_9,2021,4,TD_wet,17.242211,49.646261,7
599773,401427,CZ_0011,CZ_0011_1,1989,20,TE,17.091472,49.555667,2
7229,904067,CZ_0011,CZ_0011_1,2019,20,TE,17.092,49.556583,2
599869,401523,CZ_0011,CZ_0011_10,1987,36,TH,16.098611,48.938083,2
7221,904059,CZ_0011,CZ_0011_10,2019,36,TH,16.099333,48.939,2
599759,401413,CZ_0011,CZ_0011_11,1986,49,TE,16.006194,48.918833,2
7204,904042,CZ_0011,CZ_0011_11,2019,49,TE,16.005694,48.919222,2
599980,401634,CZ_0011,CZ_0011_12,1989,36,TH,16.077639,48.899611,2
7166,904004,CZ_0011,CZ_0011_12,2018,36,TH,16.077056,48.899722,2
599979,401633,CZ_0011,CZ_0011_13,1988,36,TFG,16.066306,48.9025,2
7167,904005,CZ_0011,CZ_0011_13,2018,36,TFG,16.065194,48.903667,2
599976,401630,CZ_0011,CZ_0011_14,1986,49,TFG,16.072722,48.909861,2
7169,904007,CZ_0011,CZ_0011_14,2018,49,TFG,16.070639,48.909944,2
599977,401631,CZ_0011,CZ_0011_15,1986,49,TH,16.072722,48.909861,2
7168,904006,CZ_0011,CZ_0011_15,2018,49,TH,16.071,48.91,2
599978,401632,CZ_0011,CZ_0011_16,1986,49,TFG,16.072722,48.909861,2
7170,904008,CZ_0011,CZ_0011_16,2018,49,TFG,16.072722,48.909722,2
599983,401637,CZ_0011,CZ_0011_17,1988,25,TH,15.994056,48.865722,2
7295,904133,CZ_0011,CZ_0011_17,2019,25,TH,15.994611,48.865444,2
599871,401525,CZ_0011,CZ_0011_18,1987,36,TH,16.188611,48.825417,2
7269,904107,CZ_0011,CZ_0011_18,2019,36,TH,16.188528,48.825222,2
599872,401526,CZ_0011,CZ_0011_19,1987,49,TH,16.188611,48.825417,2
7271,904109,CZ_0011,CZ_0011_19,2019,49,TH,16.188083,48.824556,2
599816,401470,CZ_0011,CZ_0011_2,1988,9,TH,16.359361,48.983833,2
7192,904030,CZ_0011,CZ_0011_2,2019,9,TH,16.359222,48.983694,2
599834,401488,CZ_0011,CZ_0011_20,1987,25,TH,16.148583,48.811889,2
7191,904029,CZ_0011,CZ_0011_20,2019,25,TH,16.148528,48.812306,2
599986,401640,CZ_0011,CZ_0011_21,1987,36,TH,16.138972,48.830639,2
7163,904001,CZ_0011,CZ_0011_21,2018,36,TH,16.14125,48.830917,2
599826,401480,CZ_0011,CZ_0011_22,1987,25,TFG,16.096944,48.831444,2
7254,904092,CZ_0011,CZ_0011_22,2019,25,TFG,16.093,48.832694,2
599827,401481,CZ_0011,CZ_0011_23,1987,49,TH,16.096944,48.831444,2
7253,904091,CZ_0011,CZ_0011_23,2019,49,TH,16.096861,48.826556,2
599763,401417,CZ_0011,CZ_0011_24,1988,35,TE,16.020639,48.83025,2
7305,904143,CZ_0011,CZ_0011_24,2019,35,TE,16.020861,48.830417,2
599764,401418,CZ_0011,CZ_0011_25,1987,25,TH,16.020639,48.83025,2
7304,904142,CZ_0011,CZ_0011_25,2019,25,TH,16.021056,48.830306,2
599988,401642,CZ_0011,CZ_0011_26,1986,49,TH,16.020639,48.83025,2
7307,904145,CZ_0011,CZ_0011_26,2019,49,TH,16.021056,48.830528,2
599782,401436,CZ_0011,CZ_0011_27,1986,49,TE,16.03825,48.846444,2
7198,904036,CZ_0011,CZ_0011_27,2019,49,TE,16.041389,48.847083,2
599783,401437,CZ_0011,CZ_0011_28,1986,49,TE,16.03825,48.846444,2
7200,904038,CZ_0011,CZ_0011_28,2019,49,TE,16.038944,48.846583,2
599784,401438,CZ_0011,CZ_0011_29,1986,49,TE,16.03825,48.846444,2
7201,904039,CZ_0011,CZ_0011_29,2019,49,TE,16.0395,48.847556,2
599861,401515,CZ_0011,CZ_0011_3,1988,25,TH,16.359361,48.983833,2
7194,904032,CZ_0011,CZ_0011_3,2019,25,TH,16.359389,48.983972,2
599985,401639,CZ_0011,CZ_0011_30,1986,49,TH,16.03825,48.846444,2
7202,904040,CZ_0011,CZ_0011_30,2019,49,TH,16.041722,48.847,2
599765,401419,CZ_0011,CZ_0011_31,1987,9,TFG,16.018333,48.825806,2
7264,904102,CZ_0011,CZ_0011_31,2019,9,TFG,16.018722,48.826861,2
599785,401439,CZ_0011,CZ_0011_32,1986,49,TE,16.018333,48.825806,2
7308,904146,CZ_0011,CZ_0011_32,2019,49,TE,16.019444,48.827083,2
599786,401440,CZ_0011,CZ_0011_33,1987,20,TFG,16.018333,48.825806,2
7261,904099,CZ_0011,CZ_0011_33,2019,20,TFG,16.019028,48.826694,2
